likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,time_since_publish,tag_count,like_dislike_ratio,comment_view_ratio,title_words_count,description_words_count,is_viral
5543,314,357,False,False,False,0,23,17.5968253968254,0.000361973149095422,19,523,1
46483,4249,8162,False,False,False,0,35,10.937176470588236,0.0024032402816284324,11,44,1
18893,1234,2082,False,False,False,1,20,15.297975708502024,0.0008752393035415663,18,111,1
58900,3608,3049,False,False,False,1,20,16.32031033527293,0.002260749124321182,8,59,1
9050,3150,3165,False,False,False,2,11,2.8721040939384324,0.0015492128383488182,14,111,1
29740,932,1077,False,False,False,0,25,31.875669882100752,0.002058081073488973,10,45,1
5516,1113,865,False,False,False,0,9,4.951526032315979,0.001938436163823627,17,249,1
20213,2363,1645,False,False,False,0,28,8.550338409475465,0.00409992348471065,10,224,1
8419,1606,1402,False,False,False,1,36,5.238954573739888,0.000900206752192729,14,50,1
23213,2439,1960,False,False,False,1,15,9.513524590163934,0.0029659984594967185,9,191,1
12019,408,745,False,False,False,0,22,29.38630806845966,0.0011781524671619652,17,350,1
6532,1097,896,False,False,False,2,23,5.9489981785063755,0.0006974575492773998,20,45,1
3697,1710,549,False,False,False,0,18,2.1607247223845705,0.0007248759194635126,4,34,1
2874,499,349,False,False,False,0,11,5.748,0.000981668949726736,14,55,1
11842,344,309,False,False,False,1,1,34.32463768115942,0.0006902621655914363,12,78,1
23585,1182,1386,False,False,False,0,21,19.93660185967878,0.0015701877314639112,15,342,1
1324,162,65,False,False,False,1,10,8.122699386503067,0.00011141469234118264,14,301,1
11897,642,1163,False,False,False,1,18,18.502332814930014,0.001572454597570605,13,104,1
7531,444,979,False,False,False,0,13,16.92359550561798,0.009372905696505505,11,70,1
36643,2249,9884,False,False,False,2,28,16.285777777777778,0.014369871537651855,9,89,1
22601,2971,1317,False,False,False,0,32,7.60464333781965,0.0030772537904897204,12,178,1
2767,849,172,False,False,False,1,24,3.255294117647059,0.0003892935227895144,9,17,1
2723,1446,1897,False,False,False,1,18,1.8818244644091224,0.00507128402131169,18,37,1
839,1466,1419,False,False,False,0,24,0.5719154737559645,0.00692610688364238,16,48,1
875,974,174,False,False,False,1,28,0.8974358974358975,0.00042051738138509725,17,18,1
35529,1260,1658,False,False,False,0,15,28.175257731958762,0.0005537695911022787,18,252,1
9979,245,815,False,False,False,0,24,40.5650406504065,0.005552073682489509,13,299,1
8257,1675,2529,False,False,False,0,8,4.926610978520286,0.0038911104512241845,9,22,1
2981,1098,1236,False,False,False,1,7,2.7124658780709736,0.0018388643078818248,14,47,1
1539,232,175,False,False,False,1,7,6.605150214592275,0.0009111878244479504,20,66,1
4069,225,293,False,False,False,0,28,18.004424778761063,0.0015722511094297504,7,63,1
3945,534,264,False,False,False,0,20,7.373831775700935,0.0004461268081654725,23,157,1
410043,20131,43754,False,False,False,3,9,20.3677230280151,0.009207235825940862,10,412,1
7450,311,6769,False,False,False,0,16,23.878205128205128,0.03986830325590161,16,74,1
314,646,457,False,False,False,0,19,0.4853168469860896,0.007481133465385434,15,54,0
11083,1616,1697,False,False,False,1,21,6.854050711193568,0.0014719058535362602,11,51,1
3642,346,286,False,False,False,2,8,10.495677233429396,0.0005098302764314019,10,63,1
253,18,6,False,False,False,1,10,13.31578947368421,6.194443584105058e-05,16,118,0
17956,1339,3028,False,False,False,0,34,13.4,0.003876266699438274,5,32,1
2196,330,51,False,False,False,1,13,6.634441087613293,6.695479107479506e-05,18,190,1
5858,189,336,False,False,False,0,20,30.83157894736842,0.0014642755975856885,19,203,1
5512,489,355,False,False,False,0,30,11.248979591836735,0.0008305259217667977,14,76,1
698,95,24,False,False,False,1,26,7.270833333333333,0.000131093097948393,15,260,1
101614,1815,4471,False,False,False,3,34,55.95484581497797,0.0030111495371477255,6,34,1
1966,212,195,False,False,False,1,25,9.230046948356808,0.0006457958688935033,15,123,1
63206,1417,1607,False,False,False,1,19,44.57404795486601,0.0007504499430741456,14,210,1
212624,4105,34535,False,False,False,3,27,51.78373112518266,0.004619280221575643,20,189,1
1750,376,115,False,False,False,1,23,4.641909814323608,0.00024449150019984525,15,182,1
259,173,53,False,False,False,1,25,1.4885057471264367,0.00046615126168676394,16,50,1
1163,531,136,False,False,False,1,13,2.18609022556391,0.00027054016526821274,16,169,1
3862,342,752,False,False,False,1,22,11.259475218658892,0.0020239319183752566,17,45,1
457,159,28,False,False,False,0,20,2.85625,0.00020401620471568885,7,66,1
18649,1537,2821,False,False,False,1,16,12.125487646293887,0.017775677378701952,13,19,1
1841,170,157,False,False,False,0,1,10.76608187134503,0.0009275944580662314,14,9,1
668,267,301,False,False,False,1,11,2.4925373134328357,0.0012372778243640967,12,41,1
20088,515,838,False,False,False,3,32,38.93023255813954,0.001374759868167419,14,198,1
1254,10,54,False,False,False,0,29,114.0,0.001228640986553207,14,129,0
27238,734,1366,False,False,False,2,28,37.05850340136055,0.0016291909027697437,20,92,1
3621,74,522,False,False,False,0,56,48.28,0.008542672449063088,12,153,0
454,87,19,False,False,False,0,1,5.159090909090909,0.00033682568384477656,17,1,0
2471,81,921,False,False,False,-1,18,30.134146341463413,0.021891564260416916,16,137,0
30048,975,3645,False,False,False,0,42,30.78688524590164,0.01873679557102248,14,87,1
1043,284,136,False,False,False,0,22,3.6596491228070174,0.0010161310809094373,17,47,1
193,457,256,False,False,False,0,26,0.42139737991266374,0.006170310202704332,12,40,0
1213,273,55,False,False,False,1,1,4.427007299270073,0.00011598261526035989,12,25,1
3651,283,780,False,False,False,0,21,12.855633802816902,0.0027257573586712282,4,21,1
2713,310,281,False,False,False,3,2,8.72347266881029,0.00043892807827602796,8,71,1
674,1721,1285,False,False,False,0,19,0.3914053426248548,0.00891197603129248,14,94,1
254,38,17,False,False,False,1,24,6.512820512820513,0.00023080891737040757,15,39,0
1066,118,131,False,False,False,0,12,8.957983193277311,0.0020064943021688517,9,23,0
328,105,13,False,False,False,0,33,3.0943396226415096,6.397480376959229e-05,11,14,1
294,115,10,False,False,False,1,23,2.5344827586206895,8.448371998715847e-05,13,619,1
1649,424,189,False,False,False,0,14,3.88,0.0005406549648717304,10,465,1
9790,1938,3619,False,False,False,2,16,5.048994326972666,0.004396840689547085,11,11,1
1122,344,92,False,False,False,2,25,3.252173913043478,0.00045869501268890007,6,6,1
5053,989,450,False,False,False,1,15,5.104040404040404,0.0013060892784582342,16,150,1
2781,805,0,True,False,False,1,3,3.4503722084367245,0.0,7,35,1
2472,164,109,False,False,False,2,29,14.981818181818182,0.00038079533822661166,14,153,1
1752163,96637,145171,False,False,False,4,7,18.13120097684141,0.003758066961214386,9,15,1
1848,388,0,True,False,False,1,12,4.750642673521851,0.0,14,258,1
1524,240,158,False,False,False,2,22,6.323651452282157,0.0017615448079024239,14,48,0
19222,365,393,False,False,False,0,45,52.51912568306011,0.0008901976329350473,13,148,1
0,0,0,True,True,False,0,6,0.0,0.0,13,10,0
728,444,47,False,False,False,1,13,1.6359550561797753,0.0001433884209273875,19,109,1
7423,388,411,False,False,False,1,17,19.082262210796916,0.0009920922283694928,13,44,1
1352,133,240,False,False,False,1,3,10.08955223880597,0.0020732729204640675,11,360,1
8503,692,405,False,False,False,0,7,12.26984126984127,0.0022485384500074953,11,19,1
10265,1075,522,False,False,False,3,11,9.53996282527881,0.0006007263955955937,19,137,1
1767,1648,822,False,False,False,3,17,1.0715585203153426,0.002247910017966872,15,42,1
461,1787,1269,False,False,False,0,11,0.25782997762863535,0.015966079943634328,11,58,0
680,494,430,False,False,False,0,27,1.3737373737373737,0.007323137709050036,14,132,0
3668,591,618,False,False,False,3,33,6.195945945945946,0.0008072279556886712,16,28,1
318,52,11,False,False,False,0,35,6.0,0.00015605935930539398,10,51,0
13517,752,1617,False,False,False,1,19,17.95086321381142,0.004654201733884431,19,21,1
15972,2003,894,False,False,False,3,14,7.970059880239521,0.0004458423702855536,6,14,1
326,30,18,False,False,False,1,10,10.516129032258064,0.00010705937631965551,10,116,1
300101,17036,17822,False,False,False,5,17,17.614662205787404,0.003708369278838491,7,91,1
3911,545,356,False,False,False,1,1,7.163003663003663,0.003606231892866549,12,67,0
0,0,0,True,True,False,2,18,0.0,0.0,9,170,1
314,33,8,False,False,False,1,28,9.235294117647058,0.0001545415910056794,17,322,0
34704,2674,895,False,False,False,4,13,12.973457943925233,0.0002615713158849191,14,81,1
184,17,26,False,False,False,1,10,10.222222222222221,0.0004106581586719947,12,163,0
3910,570,772,False,False,False,1,16,6.8476357267950965,0.0018001548319700037,21,98,1
1721,101,238,False,False,False,0,22,16.872549019607842,0.00531095887354116,18,111,0
3610,119,213,False,False,False,1,31,30.083333333333332,0.0007734541810100658,13,84,1
116,117,9,False,False,False,0,1,0.9830508474576272,4.9420951188573874e-05,10,10,1
588,38,72,False,False,False,0,16,15.076923076923077,0.0020022246941045607,13,80,0
5250,202,761,False,False,False,0,31,25.862068965517242,0.008495958558478095,16,33,0
820,45,75,False,False,False,0,23,17.82608695652174,0.000908155234001332,16,61,0
13781,303,543,False,False,False,2,18,45.33223684210526,0.0016873100610911894,19,252,1
12145,7191,2507,False,False,False,4,14,1.6886818687430478,0.0031712580546412695,9,37,1
26134,934,3503,False,False,False,0,25,27.95080213903743,0.002758369797937404,10,39,1
38519,743,4978,False,False,False,3,10,51.77284946236559,0.008878504672897197,7,15,1
14254,276,945,False,False,False,0,30,51.458483754512635,0.001155713074967255,9,217,1
2905,243,201,False,False,False,0,27,11.905737704918034,0.0015095643292202087,18,54,1
2068,234,163,False,False,False,0,35,8.8,0.0003746669945960607,9,75,1
1403,14,180,False,False,False,0,28,93.53333333333333,0.007722339010682569,15,247,0
815,113,178,False,False,False,0,2,7.149122807017544,0.0012880163824106167,13,32,1
1141,42,310,False,False,False,0,20,26.53488372093023,0.012857735379510576,12,197,0
6952,356,341,False,False,False,2,30,19.473389355742295,0.00043079216488854357,8,56,1
2940,46,114,False,False,False,0,5,62.5531914893617,0.0009383720068813947,15,124,1
1466,208,614,False,False,False,0,7,7.014354066985646,0.003314082150375128,13,27,1
358,18,2,False,False,False,0,14,18.842105263157894,3.298044259753966e-05,12,279,0
485,79,82,False,False,False,1,19,6.0625,0.0014768920427938475,12,342,0
521,126,58,False,False,False,1,25,4.102362204724409,0.0005331323363145849,14,169,1
660,165,51,False,False,False,0,15,3.9759036144578315,0.00036970452634325977,4,5,1
40504,2130,1761,False,False,False,4,6,19.007038948850305,0.0008804216424738199,12,71,1
3552,1067,976,False,False,False,1,15,3.3258426966292136,0.0013185999602798783,15,132,1
1926,131,109,False,False,False,0,17,14.590909090909092,0.0014260669335635974,15,42,0
4755,190,721,False,False,False,3,23,24.895287958115183,0.0013056390568976133,18,261,1
614,55,31,False,False,False,1,12,10.964285714285714,0.0002897764981912338,19,104,1
82,13,7,False,False,False,1,10,5.857142857142857,0.00010164372422605565,11,170,0
2951,236,492,False,False,False,0,25,12.451476793248945,0.006307126283538657,8,65,0
44536,1134,2511,False,False,False,3,14,39.23876651982379,0.00381599923406467,9,55,1
15715,366,757,False,False,False,1,16,42.82016348773842,0.0014339456805464526,14,220,1
8912,1049,779,False,False,False,3,23,8.487619047619047,0.0012375116959946878,21,121,1
4337,69,221,False,False,False,2,21,61.957142857142856,0.0009795882183462246,9,63,1
839,84,38,False,False,False,2,19,9.870588235294118,0.0001232661640867275,10,31,1
4264,94,163,False,False,False,1,23,44.88421052631579,0.0010617716604675704,19,84,1
3442,208,109,False,False,False,2,5,16.4688995215311,0.0003063837442342233,15,44,1
35781,1585,3508,False,False,False,2,21,22.560529634300128,0.0008606282684492892,16,407,1
7970,1359,886,False,False,False,1,22,5.860294117647059,0.001752189742768262,22,138,1
53667,1163,1826,False,False,False,4,9,46.105670103092784,0.0013515323905173644,5,38,1
1123,247,850,False,False,False,1,25,4.528225806451613,0.006931363195276888,19,135,1
96,76,12,False,False,False,0,37,1.2467532467532467,0.000291587694999271,12,12,0
684,41,47,False,False,False,1,2,16.285714285714285,0.0007496969310278824,11,19,0
5185,813,369,False,False,False,3,15,6.3697788697788695,0.0013010457728352925,15,372,1
113,22,4,False,False,False,0,19,4.913043478260869,8.140670791273201e-05,11,68,0
1133,483,156,False,False,False,3,15,2.340909090909091,0.0006578420251413728,15,83,1
1067,487,508,False,False,False,0,33,2.1864754098360657,0.0035257211071319508,18,171,1
436,150,55,False,False,False,1,8,2.8874172185430464,0.000459789332887477,13,28,1
12724,893,979,False,False,False,0,37,14.232662192393736,0.0011476143921863753,8,132,1
128,45,6,False,False,False,1,36,2.782608695652174,8.395013362062934e-05,12,221,0
2189,67,175,False,False,False,2,12,32.19117647058823,0.0013921150602984695,14,64,1
79,239,39,False,False,False,0,25,0.32916666666666666,0.0005489942144455862,10,10,0
35419,615,3921,False,False,False,0,18,57.49837662337662,0.004508010600320769,5,95,1
784,97,64,False,False,False,0,36,8.0,0.0007243014452077273,16,81,0
1123,343,86,False,False,False,2,14,3.26453488372093,0.00020583518824345993,14,54,1
584,68,22,False,False,False,1,16,8.46376811594203,0.00026761060224549625,9,1,0
256,26,0,True,False,False,0,31,9.481481481481481,0.0,15,9,0
1045,393,198,False,False,False,3,25,2.6522842639593907,0.001060360201147117,16,61,1
727,128,0,True,False,False,0,27,5.635658914728682,0.0,12,14,0
129,38,13,False,False,False,0,6,3.3076923076923075,0.00047369188164990525,9,25,0
69283,3614,3261,False,False,False,5,27,19.165421853388658,0.0016099172084894622,11,52,1
975,58,2,False,False,False,0,19,16.52542372881356,2.3487686580310272e-05,9,55,0
3678,2119,584,False,False,False,4,23,1.7349056603773585,0.0007766783700393658,17,132,1
148,5,0,False,False,False,1,13,24.666666666666668,0.0,8,12,0
490,152,186,False,False,False,1,4,3.2026143790849675,0.0029702021653731916,15,15,0
264,150,45,False,False,False,0,11,1.7483443708609272,0.0009537131230925738,10,91,0
3191,97,92,False,False,False,3,15,32.56122448979592,0.0004788374659088543,11,50,1
10541,235,591,False,False,False,3,12,44.66525423728814,0.0009655963415172116,14,77,1
484,382,926,False,False,False,2,11,1.2637075718015667,0.010014166909991457,12,40,0
9049,132,1859,False,False,False,2,22,68.0375939849624,0.01369055947918431,8,142,1
1153,243,247,False,False,False,0,19,4.725409836065574,0.0025823584146201215,13,7,0
498,70,49,False,False,False,0,15,7.014084507042254,0.0012906964492677272,19,118,0
225,36,16,False,False,False,0,12,6.081081081081081,0.0002218832339481348,9,91,0
137,23,3,False,False,False,0,16,5.708333333333333,0.00012575979878432194,15,16,0
67,155,0,True,False,False,3,10,0.42948717948717946,0.0,11,6,1
5189,277,814,False,False,False,1,20,18.665467625899282,0.0047838454124450504,19,33,1
982,68,91,False,False,False,1,23,14.231884057971014,0.0009486380268329042,11,51,0
379,129,367,False,False,False,0,15,2.9153846153846152,0.003654213796399554,16,61,1
807,70,44,False,False,False,1,19,11.366197183098592,0.0006365648645129555,16,72,0
2854,102,224,False,False,False,1,6,27.70873786407767,0.006360745115856429,10,108,0
15061,1075,714,False,False,False,4,22,13.99721189591078,0.0005878338159223928,17,275,1
204,13,3,False,False,False,0,28,14.571428571428571,5.876821814762576e-05,11,60,0
459,44,19,False,False,False,3,10,10.2,0.0001597887424625968,14,150,1
18758,2935,2201,False,False,False,2,29,6.388964577656676,0.0007759064992128127,14,70,1
148956,20523,16973,False,False,False,3,9,7.2576495809783665,0.002020225584913808,13,52,1
239274,5911,32811,False,False,False,0,18,40.47259810554804,0.021292294513880778,5,94,1
57261,7261,10039,False,False,False,1,35,7.885017901404572,0.002090288642647052,11,44,1
2741,738,363,False,False,False,0,16,3.709066305818674,0.00035397160036118754,18,124,1
40085,1575,1425,False,False,False,1,25,25.434644670050762,0.0015420292238885757,10,45,1
6818,1628,1326,False,False,False,1,9,4.185389809699202,0.0020100380633904765,17,249,1
1988,425,0,True,False,False,0,26,4.666666666666667,0.0,10,47,1
3249,1798,796,False,False,False,0,18,1.8060033351862146,0.0011769211093220727,4,34,1
67365,1467,2114,False,False,False,0,29,45.88896457765667,0.0009011136468845082,18,86,1
70804,5022,3677,False,False,False,2,20,14.095958590483775,0.0018784700865005588,8,59,1
3406,144,183,False,False,False,0,15,23.489655172413794,0.0010819567453795127,15,75,1
2946,133,142,False,False,False,0,19,21.98507462686567,0.0004823238498953833,18,126,1
25592,3138,1992,False,False,False,1,28,8.152914941064033,0.0032202422617998764,10,224,1
614,345,51,False,False,False,1,33,1.7745664739884393,9.15024705667053e-05,11,14,1
32165,4487,1799,False,False,False,1,32,7.166889483065954,0.0023982989274977835,12,178,1
14290,530,860,False,False,False,1,22,26.911487758945388,0.0009622065409905581,17,364,1
1359,126,158,False,False,False,0,18,10.700787401574804,0.0005839502385695436,14,57,1
3804,785,438,False,False,False,1,11,4.8396946564885495,0.000748575911237355,14,55,1
135016,4843,12116,False,False,False,0,4,27.872832369942195,0.008363389119172773,5,12,1
6293,723,519,False,False,False,0,17,8.691988950276244,0.0014819552672230899,6,36,1
10048,1982,1548,False,False,False,2,36,5.067070095814422,0.0007487832272557095,14,50,1
9449,3301,3212,False,False,False,3,11,2.8615990308903694,0.0014577021313674627,14,111,1
20606,1530,4461,False,False,False,0,22,13.459177008491181,0.014550044520983572,10,128,1
29377,1519,1822,False,False,False,1,21,19.326973684210525,0.0014484262475187154,15,342,1
24898,2645,2072,False,False,False,2,15,9.409674981103553,0.00275833791503201,9,191,1
2039,271,593,False,False,False,0,5,7.4963235294117645,0.0013984628699854021,15,331,1
12884,692,1187,False,False,False,2,18,18.59163059163059,0.0011739120545043312,13,104,1
16274,1371,560,False,False,False,1,7,11.861516034985423,0.001122662956532896,11,19,1
14659,95,475,False,False,False,0,24,152.69791666666666,0.002434436773833136,15,168,1
5377,323,319,False,False,False,1,28,16.59567901234568,0.001047178854209068,7,63,1
1956,129,22,False,False,False,0,15,15.046153846153846,0.00012162289163953186,12,58,1
7192,717,462,False,False,False,1,30,10.016713091922005,0.0007362432471195678,14,76,1
13253,388,975,False,False,False,1,24,34.0694087403599,0.003798725965753024,13,299,1
311,1101,148,False,False,False,1,25,0.2822141560798548,0.0005297577074377266,10,10,1
14220,430,333,False,False,False,2,1,32.99303944315545,0.0005807940309024283,14,80,1
9215,207,634,False,False,False,0,1,44.30288461538461,0.004883421784374591,4,1,1
9462,1954,2739,False,False,False,1,8,4.839897698209719,0.0033600023553138087,9,22,1
6858,308,369,False,False,False,1,20,22.194174757281555,0.0009980174882956079,19,203,1
4221,163,1755,False,False,False,0,18,25.73780487804878,0.013561967760382054,16,137,1
298,135,15,False,False,False,0,37,2.1911764705882355,6.922523121227224e-05,14,128,1
8432,531,1120,False,False,False,1,13,15.849624060150376,0.008012476570660027,11,70,1
1023,1798,1759,False,False,False,1,24,0.5686492495831017,0.006185538008179398,16,48,1
21951,1426,2167,False,False,False,2,20,15.382620882971269,0.0009968493671823572,18,111,1
218,49,21,False,False,False,0,15,4.36,0.00040048057669203043,15,1,0
1426,209,74,False,False,False,2,10,6.79047619047619,0.00010564727515690048,14,301,1
8967,673,522,False,False,False,1,23,13.304154302670623,0.000844025126725037,19,523,1
4424,1190,685,False,False,False,0,19,3.7145256087321576,0.0009325221525061703,15,56,1
762,54,12,False,False,False,1,8,13.854545454545455,9.829619921363041e-05,11,65,1
1368,465,442,False,False,False,0,14,2.9356223175965663,0.0021564131336293114,12,24,1
8983,407,7774,False,False,False,1,16,22.017156862745097,0.032589922025656075,16,74,1
79628,1468,1905,False,False,False,1,15,54.205582028590875,0.0003569391595797224,18,252,1
3049,229,91,False,False,False,0,26,13.256521739130434,0.0002251065545586551,11,104,1
3400,1710,2091,False,False,False,2,18,1.9871420222092344,0.0043230614966352065,18,37,1
3705,67,701,False,False,False,0,56,54.48529411764706,0.011128573923258878,12,153,0
2239,509,0,True,False,False,2,12,4.390196078431373,0.0,14,258,1
1171,369,165,False,False,False,1,22,3.1648648648648647,0.0009862699271355733,17,47,1
1074,78,63,False,False,False,0,19,13.594936708860759,0.0006178469504839801,19,150,1
6405,273,877,False,False,False,1,31,23.375912408759124,0.0064612618984469395,16,33,1
2904,923,191,False,False,False,2,24,3.142857142857143,0.0003983939093706002,9,17,1
772,1915,1399,False,False,False,1,19,0.40292275574112735,0.008153203293917442,14,94,1
180,6,3,False,False,False,1,10,25.714285714285715,4.9043648847474255e-05,16,118,0
37935,2403,10114,False,False,False,3,28,15.779950083194676,0.013413917635840121,9,89,1
496,196,50,False,False,False,0,20,2.517766497461929,0.00035760263195537117,7,66,1
1353,177,330,False,False,False,1,33,7.601123595505618,0.0012458471760797341,12,28,1
771,2874,1746,False,False,False,1,11,0.26817391304347826,0.01159431838556089,11,58,1
2485,125,181,False,False,False,0,32,19.72222222222222,0.001194940319002852,14,61,1
4802,109,362,False,False,False,0,14,43.654545454545456,0.007019993406636027,4,43,0
809,354,360,False,False,False,2,11,2.27887323943662,0.0011861262763212953,12,41,1
291,260,61,False,False,False,1,1,1.1149425287356323,0.00038487504179995333,11,51,1
2337,1277,394,False,False,False,4,18,1.8286384976525822,0.0003315789385097799,24,80,1
1706,22,60,False,False,False,1,29,74.17391304347827,0.0005412866383393325,14,129,1
4028,767,1101,False,False,False,0,17,5.244791666666667,0.005907983558527136,7,83,1
353,39,13,False,False,False,1,28,8.825,0.00018156931757870332,11,60,0
778,98,121,False,False,False,0,10,7.858585858585859,0.0008764051454397961,17,306,1
2308,274,147,False,False,False,1,17,8.392727272727273,0.001199549556901082,15,42,1
551,72,33,False,False,False,1,10,7.5479452054794525,0.0001681914324303662,11,116,1
185,293,0,True,False,False,1,37,0.6292517006802721,0.0,12,12,1
1819,297,199,False,False,False,2,7,6.104026845637584,0.0008707523475308264,20,66,1
1542,740,627,False,False,False,1,33,2.080971659919028,0.002246699823703937,18,171,1
936,1166,183,False,False,False,2,28,0.8020565552699229,0.0004058468560175113,17,18,1
3196,2462,1773,False,False,False,0,13,1.2976045473000406,0.0072231139646869984,10,58,1
385,830,589,False,False,False,1,19,0.46329723225030084,0.0066063236762116265,15,54,0
0,0,629,False,True,False,0,10,0.0,0.005913933000498312,12,20,1
21015,1722,3392,False,False,False,1,34,12.196749854904237,0.003235989700546932,5,32,1
2409,402,57,False,False,False,2,13,5.977667493796526,6.243810959312261e-05,18,190,1
1974,142,166,False,False,False,1,21,13.804195804195805,0.0007086355350838623,14,117,1
3260,1186,1343,False,False,False,2,7,2.746419545071609,0.00180549823281651,14,47,1
0,0,0,True,True,False,0,5,0.0,0.0,10,10,0
261,80,34,False,False,False,1,6,3.2222222222222223,0.0004733530099682575,9,25,0
1310,166,143,False,False,False,1,12,7.844311377245509,0.0013507003806519254,9,23,1
172,24,11,False,False,False,1,10,6.88,9.319743452880224e-05,11,170,1
69138,1627,1889,False,False,False,2,19,42.46805896805897,0.0007511707965154264,14,210,1
232,5,10,False,False,False,1,10,38.666666666666664,0.00014868561912691804,12,163,0
803,150,130,False,False,False,0,6,5.317880794701987,0.0014386419220256078,10,10,0
1070,713,607,False,False,False,1,27,1.4985994397759104,0.0056744351272774865,14,132,1
833,119,30,False,False,False,2,26,6.941666666666666,0.00012788868568797717,15,260,1
24359,1100,2197,False,False,False,0,30,22.1244323342416,0.0013141013179891916,8,217,1
325,322,76,False,False,False,2,25,1.0061919504643964,0.0005098960080509896,16,50,1
1130,72,96,False,False,False,1,23,15.479452054794521,0.0007797017640752412,16,61,1
4133,64,631,False,False,False,0,23,63.58461538461538,0.009502582714636387,21,43,0
2901,216,391,False,False,False,1,10,13.368663594470046,0.0034920067875323746,11,12,1
3835,62,136,False,False,False,1,5,60.87301587301587,0.0006954174038432038,15,124,1
1393,24,141,False,False,False,0,28,55.72,0.005815871968322059,15,247,0
528,64,139,False,False,False,0,3,8.123076923076923,0.0012125970513827097,9,20,1
236,559,289,False,False,False,1,26,0.42142857142857143,0.005146011396011396,12,40,0
586,80,49,False,False,False,0,21,7.234567901234568,0.0005248500428449014,14,50,0
1448,528,209,False,False,False,0,14,2.7372400756143667,0.0006387276789125126,10,465,1
4111,334,820,False,False,False,1,21,12.271641791044775,0.0022542335605893996,4,21,1
5511,1171,464,False,False,False,2,15,4.702218430034129,0.001059065739679815,16,150,1
3383,124,340,False,False,False,0,14,27.064,0.002512674224396589,13,130,1
103536,1847,4486,False,False,False,4,34,56.02597402597402,0.00291674468926201,6,34,1
488,119,39,False,False,False,1,1,4.066666666666666,0.0005634535367545076,17,1,0
418207,20558,44389,False,False,False,4,9,20.341796779999026,0.008915800926709823,10,412,1
20150,737,3091,False,False,False,0,24,27.303523035230352,0.002863450202738944,8,42,1
3127,119,206,False,False,False,0,11,26.058333333333334,0.0065934769388342985,9,99,0
30627,824,1442,False,False,False,3,28,37.123636363636365,0.0014546936568496703,20,92,1
2000,149,122,False,False,False,0,40,13.333333333333334,0.0008132194826057685,15,1,1
22154,586,877,False,False,False,4,32,37.74105621805792,0.0012621737885218462,14,198,1
766,91,40,False,False,False,2,16,8.326086956521738,0.0002937957678719638,9,1,1
219287,4349,35114,False,False,False,4,27,50.41080459770115,0.004487377159104574,20,281,1
852,70,57,False,False,False,1,14,12.0,0.0006437477412359956,10,274,0
3196,967,0,True,False,False,2,3,3.3016528925619837,0.0,7,35,1
4176,419,748,False,False,False,1,25,9.942857142857143,0.00433223869013489,8,65,1
2477,309,184,False,False,False,1,35,7.990322580645161,0.00031481728620655434,9,75,1
941,133,68,False,False,False,1,36,7.022388059701493,0.00045621662238681804,16,81,1
9626,180,438,False,False,False,0,47,53.18232044198895,0.0011485150591826138,5,126,1
3033,174,241,False,False,False,0,25,17.33142857142857,0.0008382083904312078,9,72,1
842,161,0,True,False,False,1,27,5.197530864197531,0.0,12,14,0
2046,393,138,False,False,False,2,23,5.192893401015229,0.00018028257333777508,15,182,1
1658,29,267,False,False,False,0,11,55.266666666666666,0.011560443366816765,14,104,0
706,121,21,False,False,False,0,27,5.786885245901639,0.00012900847769996315,20,404,1
1297,303,58,False,False,False,2,1,4.266447368421052,0.00010802575482996188,12,25,1
531,54,75,False,False,False,0,48,9.654545454545454,0.0009317927692881103,15,35,0
288,169,53,False,False,False,1,11,1.6941176470588235,0.0009311968515004569,10,91,0
1390,474,105,False,False,False,3,25,2.9263157894736844,0.000379094217549535,6,6,1
1136,327,140,False,False,False,1,19,3.4634146341463414,0.0011232078817101643,18,192,1
1019,704,69,False,False,False,2,13,1.4453900709219858,0.00014386869167062826,19,109,1
53910,1522,5874,False,False,False,1,18,35.39724228496389,0.002897085405821297,5,95,1
3423,310,240,False,False,False,1,27,11.006430868167202,0.0012423967904749578,18,54,1
186,35,1,False,False,False,0,19,5.166666666666667,1.8247176249475392e-05,11,55,0
1425,28,413,False,False,False,0,27,49.13793103448276,0.0027470517416840158,14,171,1
244,57,46,False,False,False,2,24,4.206896551724138,0.00042579188033396893,11,20,1
2936,350,332,False,False,False,4,2,8.364672364672364,0.00046749369869186254,8,71,1
1832,320,208,False,False,False,3,22,5.707165109034268,0.0016975018974480344,14,48,1
1164,262,946,False,False,False,2,25,4.425855513307985,0.0070700955882902474,19,135,1
8574,443,451,False,False,False,2,17,19.31081081081081,0.0008970108257869728,13,44,1
1613,248,716,False,False,False,1,7,6.477911646586345,0.003277592891834857,13,27,1
361,43,138,False,False,False,0,33,8.204545454545455,0.006974276039824127,14,112,0
223,64,50,False,False,False,0,9,3.4307692307692306,0.0005758710048949035,8,28,0
4857,787,982,False,False,False,2,16,6.163705583756345,0.001642203629905498,21,98,1
4773,735,401,False,False,False,2,1,6.485054347826087,0.0030441284758860993,12,67,1
1238,35,158,False,False,False,0,21,34.388888888888886,3.701942981174683e-05,18,28,1
996,156,248,False,False,False,1,2,6.343949044585988,0.001310200545212485,13,32,1
686,46,83,False,False,False,1,16,14.595744680851064,0.0016216321825606157,13,80,0
